227.692	51.0054	51.4247		50.75	362	AccumulatedDamageKiller	
227.7	48.4001	50.8075		65.2	403	AccumulatedDamageKiller	
227.792	52.3197	48.8964		49.2	954	AccumulatedDamageKiller	
227.967	50.1013	48.6002		61.1417	737	AccumulatedDamageKiller	
228.017	49.2647	48.3837		75.0417	282	AccumulatedDamageKiller	
228.042	47.9896	49.1469		67.6833	264	AccumulatedDamageKiller	
228.092	48.7376	49.5562		65.6583	447	AccumulatedDamageKiller	
228.15	50.7138	50.873		73.6167	562	AccumulatedDamageKiller	
228.25	50.0507	50.4278		69.3	421	AccumulatedDamageKiller	
228.467	47.6183	49.3513		52.6083	884	AccumulatedDamageKiller	
228.55	49.3943	51.2956		70.7667	601	AccumulatedDamageKiller	
228.642	48.1913	50.1394		50.7	937	AccumulatedDamageKiller	
229.092	50.3075	50.8813		51.8333	289	AccumulatedDamageKiller	
229.375	49.9278	48.0364		57.0083	816	AccumulatedDamageKiller	
229.408	50.6321	47.2226		57.0083	548	AccumulatedDamageKiller	
229.925	52.476	50.7897		53.25	905	AccumulatedDamageKiller	
230.067	49.5507	47.9268		55.8833	851	AccumulatedDamageKiller	
230.1	49.3454	47.2189		52.1917	936	AccumulatedDamageKiller	
230.225	47.1482	48.1618		61.0333	524	AccumulatedDamageKiller	
230.417	46.8781	50.6052		66.7583	293	AccumulatedDamageKiller	
230.5	47.4029	50.5493		59.8083	781	AccumulatedDamageKiller	
230.65	49.83	49.8322		78.4833	531	AccumulatedDamageKiller	
230.7	50.9032	50.4701		75.8917	566	AccumulatedDamageKiller	
230.992	47.5538	49.8765		57.6333	836	AccumulatedDamageKiller	
231.167	48.3007	51.5913		68.925	670	AccumulatedDamageKiller	
231.583	48.8014	51.5275		57.3083	279	AccumulatedDamageKiller	
231.658	50.5406	48.2165		64.8333	365	AccumulatedDamageKiller	
232.042	53.4109	49.6456		55.625	501	AccumulatedDamageKiller	
232.242	49.5858	46.637		50.6167	547	AccumulatedDamageKiller	
232.367	46.7456	52.4584		46.3917	716	AccumulatedDamageKiller	
232.817	51.5942	51.6071		67.9	710	AccumulatedDamageKiller	
233.358	51.9467	50.1498		66.975	276	AccumulatedDamageKiller	
233.692	48.8231	52.189		54.0417	974	AccumulatedDamageKiller	
233.8	49.4192	50.7152		74.5083	626	AccumulatedDamageKiller	
233.867	51.4623	51.1439		67.3417	480	AccumulatedDamageKiller	
233.908	49.6019	51.6186		63.0333	514	AccumulatedDamageKiller	
234.483	47.199	49.0659		54.0083	991	AccumulatedDamageKiller	
234.608	47.1617	47.1418		58.2417	896	AccumulatedDamageKiller	
234.8	52.536	48.5102		52.9	1022	AccumulatedDamageKiller	
235.1	53.1855	50.3831		51.1833	1072	AccumulatedDamageKiller	
235.133	48.6244	50.2829		73.6333	452	AccumulatedDamageKiller	
235.425	52.5095	51.8837		53.8833	679	AccumulatedDamageKiller	
235.442	47.0556	47.7538		68.1917	340	AccumulatedDamageKiller	
235.45	51.5204	52.6082		53.275	1027	AccumulatedDamageKiller	
235.542	49.801	50.402		58.2833	921	AccumulatedDamageKiller	
236.017	50.8286	45.6451		65.0333	253	AccumulatedDamageKiller	
236.025	47.5323	47.8898		72.85	456	AccumulatedDamageKiller	
236.158	51.9605	52.0251		71.2417	221	AccumulatedDamageKiller	
236.242	52.0731	47.6791		54.6	1014	AccumulatedDamageKiller	
236.4	50.7465	52.7923		51.7083	727	AccumulatedDamageKiller	
236.458	51.9336	48.5987		55.875	534	AccumulatedDamageKiller	
236.508	46.8772	50.1952		51.7667	1094	AccumulatedDamageKiller	
236.633	50.4563	49.2687		65.3917	792	AccumulatedDamageKiller	
236.683	50.1378	51.5166		59.1167	930	AccumulatedDamageKiller	
237.008	48.8527	47.2973		58.95	349	AccumulatedDamageKiller	
237.067	52.4709	51.2549		68.2	287	AccumulatedDamageKiller	
237.308	46.2486	48.7429		54.15	685	AccumulatedDamageKiller	
237.408	50.9863	49.2285		60.3917	914	AccumulatedDamageKiller	
237.617	47.2979	51.435		53.1583	1087	AccumulatedDamageKiller	
238.067	47.9347	50.6538		69.6583	758	AccumulatedDamageKiller	
238.533	51.8022	50.7134		78.2833	646	AccumulatedDamageKiller	
238.642	47.7441	51.0742		67.95	228	AccumulatedDamageKiller	
239.283	51.6209	52.9374		57.1083	380	AccumulatedDamageKiller	
239.492	49.2352	47.0833		61.5833	220	AccumulatedDamageKiller	
239.583	50.6327	48.9838		74.6167	445	AccumulatedDamageKiller	
239.608	54.1985	51.2051		45.05	1296	AccumulatedDamageKiller	
240.025	47.115	48.5058		70.8333	768	AccumulatedDamageKiller	
240.233	50.6552	48.2729		86.075	554	AccumulatedDamageKiller	
240.358	48.9859	50.4611		78.8583	660	AccumulatedDamageKiller	
240.4	53.3314	51.2833		62.95	589	AccumulatedDamageKiller	
240.45	46.0851	51.8217		64.3417	890	AccumulatedDamageKiller	
240.583	51.822	51.0986		63.9083	494	AccumulatedDamageKiller	
240.817	47.0432	45.7429		55.0167	705	AccumulatedDamageKiller	
241.058	46.6219	51.8114		64.95	489	AccumulatedDamageKiller	
241.108	49.0327	48.3491		80.2333	413	AccumulatedDamageKiller	
241.133	46.4398	50.0878		56.3917	729	AccumulatedDamageKiller	
241.425	55.3271	50.8364		44.325	1357	AccumulatedDamageKiller	
241.542	50.8033	46.6307		66.0917	874	AccumulatedDamageKiller	
241.675	51.0558	48.0662		67.05	409	AccumulatedDamageKiller	
241.733	44.615	47.7411		46.45	499	AccumulatedDamageKiller	
242.033	48.4732	49.9323		64.0917	527	AccumulatedDamageKiller	
242.158	45.9277	50.107		57.9583	1080	AccumulatedDamageKiller	
242.183	48.5833	52.1339		62.5333	573	AccumulatedDamageKiller	
242.375	44.4941	48.3846		53.9667	667	AccumulatedDamageKiller	
242.425	52.1171	49.523		63.8333	611	AccumulatedDamageKiller	
242.433	52.9623	50.5312		55.0083	714	AccumulatedDamageKiller	
242.508	51.6816	49.3889		61.925	994	AccumulatedDamageKiller	
242.692	46.0097	48.375		59.5333	1052	AccumulatedDamageKiller	
242.792	46.7458	47.9006		66.3417	900	AccumulatedDamageKiller	
242.817	53.1823	49.2544		74.5167	756	AccumulatedDamageKiller	
242.842	47.103	49.2171		83.9167	448	AccumulatedDamageKiller	
242.85	53.4908	50.6203		55.425	1157	AccumulatedDamageKiller	
243.075	49.9166	52.404		66.225	910	AccumulatedDamageKiller	
243.083	51.8839	52.3902		63.7083	283	AccumulatedDamageKiller	
243.183	52.4487	47.8432		75.8583	747	AccumulatedDamageKiller	
243.192	51.6141	48.227		61.55	318	AccumulatedDamageKiller	
243.225	44.7693	44.6907		54.7	1178	AccumulatedDamageKiller	
243.342	47.4739	49.5533		82.9833	649	AccumulatedDamageKiller	
243.8	44.8544	42.6785		30.3083	1725	AccumulatedDamageKiller	
244.008	47.9667	47.0879		60.9	265	AccumulatedDamageKiller	
244.175	46.9477	51.3909		58.7167	458	AccumulatedDamageKiller	
244.183	52.1975	52.7669		61.375	1042	AccumulatedDamageKiller	
244.583	45.4277	47.6638		63.3083	320	AccumulatedDamageKiller	
244.658	52.9319	50.7765		81.4083	210	AccumulatedDamageKiller	
244.742	46.4783	49.142		63.0917	1015	AccumulatedDamageKiller	
244.775	50.4075	45.474		74.8833	773	AccumulatedDamageKiller	
244.825	51.321	46.837		69.375	230	AccumulatedDamageKiller	
244.875	46.0964	49.7342		69.125	881	AccumulatedDamageKiller	
245.117	45.6296	49.6696		69.3667	416	AccumulatedDamageKiller	
245.325	46.8386	50.2074		78.9667	236	AccumulatedDamageKiller	
245.417	49.5444	51.7895		74.5417	784	AccumulatedDamageKiller	
245.6	49.6486	49.2163		74.2917	278	AccumulatedDamageKiller	
245.608	47.9936	46.2378		62.4583	693	AccumulatedDamageKiller	
245.667	45.7871	47.3582		81.6333	426	AccumulatedDamageKiller	
246.033	49.0492	45.663		62.1417	397	AccumulatedDamageKiller	
246.083	48.5981	45.3281		63.0083	633	AccumulatedDamageKiller	
246.175	50.7667	50.2228		67.5833	953	AccumulatedDamageKiller	
246.408	48.0262	48.8375		65.9333	616	AccumulatedDamageKiller	
246.55	50.8948	53.1464		61.6167	431	AccumulatedDamageKiller	
246.758	48.9629	52.4564		72.4833	853	AccumulatedDamageKiller	
246.767	54.3744	46.1881		47.0083	587	AccumulatedDamageKiller	
246.858	48.5684	48.0788		68.8	942	AccumulatedDamageKiller	
246.908	50.8088	47.3982		64.375	683	AccumulatedDamageKiller	
246.958	49.5997	45.4608		63.0667	1071	AccumulatedDamageKiller	
247.025	51.2898	47.3829		64.4917	1034	AccumulatedDamageKiller	
247.133	46.4054	48.2415		70.6833	218	AccumulatedDamageKiller	
247.317	48.757	47.2326		66.9583	988	AccumulatedDamageKiller	
247.35	49.3571	44.2413		51.65	1321	AccumulatedDamageKiller	
247.525	46.2883	47.6684		61.4417	1134	AccumulatedDamageKiller	
248.192	48.6573	46.907		67.8333	630	AccumulatedDamageKiller	
248.267	47.0762	49.1353		69.4083	959	AccumulatedDamageKiller	
248.275	45.9109	53.043		62.475	1122	AccumulatedDamageKiller	
248.358	50.3564	48.2105		73.4167	240	AccumulatedDamageKiller	
248.8	48.3113	48.7659		72.9417	579	AccumulatedDamageKiller	
248.825	49.2502	53.3002		61.025	749	AccumulatedDamageKiller	
248.833	48.5412	47.801		65.725	1047	AccumulatedDamageKiller	
248.9	49.218	43.8818		53.2	465	AccumulatedDamageKiller	
249.092	47.472	45.879		63.2917	1123	AccumulatedDamageKiller	
249.142	53.7833	47.8976		68.575	647	AccumulatedDamageKiller	
249.242	48.013	47.7218		89.0417	250	AccumulatedDamageKiller	
249.267	44.9391	48.5453		60.8583	1172	AccumulatedDamageKiller	
249.283	50.5829	53.6207		67.8	1007	AccumulatedDamageKiller	
249.55	49.9648	51.7566		72.7	286	AccumulatedDamageKiller	
249.617	45.075	52.7982		56.375	694	AccumulatedDamageKiller	
249.633	53.9394	46.2032		53.5333	824	AccumulatedDamageKiller	
249.658	47.6373	45.0765		65.875	1070	AccumulatedDamageKiller	
249.767	51.6959	47.578		71.4333	949	AccumulatedDamageKiller	
249.8	53.5129	48.2367		61.95	384	AccumulatedDamageKiller	
249.85	54.0616	46.7208		55.575	557	AccumulatedDamageKiller	
250.008	48.9314	45.9385		72.5333	926	AccumulatedDamageKiller	
250.175	48.4022	55.2066		53.375	765	AccumulatedDamageKiller	
250.258	46.6368	50.8798		65.5917	720	AccumulatedDamageKiller	
250.3	52.0715	47.1822		75.1167	869	AccumulatedDamageKiller	
250.308	43.975	52.2519		47.975	1040	AccumulatedDamageKiller	
250.833	46.0199	45.5711		66.4583	1086	AccumulatedDamageKiller	
251.017	46.0656	44.2918		61.175	1206	AccumulatedDamageKiller	
251.242	46.3835	48.0648		65.1583	700	AccumulatedDamageKiller	
251.275	48.8521	53.4289		62.1417	782	AccumulatedDamageKiller	
251.5	51.2971	47.2619		73.1667	519	AccumulatedDamageKiller	
251.533	49.6758	53.048		83.825	487	AccumulatedDamageKiller	
251.575	49.1094	46.4764		69.95	1013	AccumulatedDamageKiller	
251.583	53.6705	51.089		60.0583	1235	AccumulatedDamageKiller	
251.608	52.8515	54.0875		58.5667	292	AccumulatedDamageKiller	
251.658	48.5191	46.5653		68	1064	AccumulatedDamageKiller	
251.692	52.0005	53.5055		68.5583	1049	AccumulatedDamageKiller	
251.825	48.1081	46.7755		87.2833	322	AccumulatedDamageKiller	
251.833	52.255	52.1481		72.4583	968	AccumulatedDamageKiller	
251.933	47.2351	45.0081		68.15	595	AccumulatedDamageKiller	
251.983	47.1477	43.1488		65.625	752	AccumulatedDamageKiller	
252.083	52.2524	47.4663		87.925	701	AccumulatedDamageKiller	
252.192	51.4778	48.0295		88.0333	213	AccumulatedDamageKiller	
252.3	49.5927	54.6482		61.1	1230	AccumulatedDamageKiller	
252.475	53.2977	53.6371		72.6917	976	AccumulatedDamageKiller	
252.517	51.3644	49.517		86.1333	731	AccumulatedDamageKiller	
252.525	48.5308	45.9607		77.0667	523	AccumulatedDamageKiller	
252.533	52.9356	53.5795		72.75	401	AccumulatedDamageKiller	
252.542	48.3156	51.0017		90.0417	675	AccumulatedDamageKiller	
252.592	49.1946	53.849		64.7917	1162	AccumulatedDamageKiller	
252.7	49.5892	53.5261		78.0833	859	AccumulatedDamageKiller	
252.917	51.7986	42.7304		55.1167	423	AccumulatedDamageKiller	
252.925	48.253	43.9874		65.275	674	AccumulatedDamageKiller	
252.933	50.4204	54.206		86.4667	732	AccumulatedDamageKiller	
253	51.3715	49.8956		94.4	214	AccumulatedDamageKiller	
253.183	52.4743	51.5552		69.1917	690	AccumulatedDamageKiller	
253.333	48.9853	48.7404		75.7	420	AccumulatedDamageKiller	
253.558	48.6734	52.5656		84.975	760	AccumulatedDamageKiller	
253.667	52.7562	52.1849		63.3917	1215	AccumulatedDamageKiller	
253.692	50.8945	48.8066		76.675	242	AccumulatedDamageKiller	
253.758	50.7462	54.4687		64.275	495	AccumulatedDamageKiller	
253.85	46.8469	46.4322		73.8417	981	AccumulatedDamageKiller	
253.958	53.8747	52.6762		59.5917	785	AccumulatedDamageKiller	
253.983	46.855	52.6384		65.3833	767	AccumulatedDamageKiller	
254.075	51.689	52.9893		66.925	602	AccumulatedDamageKiller	
254.083	53.1868	51.9951		63.9833	326	AccumulatedDamageKiller	
254.092	48.1045	51.7222		71.0417	1045	AccumulatedDamageKiller	
254.158	53.3923	54.2778		68.3167	625	AccumulatedDamageKiller	
254.258	54.0655	54.335		68.4167	1125	AccumulatedDamageKiller	
254.317	53.0851	47.7719		73.75	993	AccumulatedDamageKiller	
254.367	51.1207	44.722		76.1167	946	AccumulatedDamageKiller	
254.517	45.7105	48.8767		74.175	308	AccumulatedDamageKiller	
254.55	52.2448	54.0403		78.725	559	AccumulatedDamageKiller	
254.633	50.6144	52.5562		73.15	574	AccumulatedDamageKiller	
254.733	53.0757	46.5095		73.9417	348	AccumulatedDamageKiller	
254.758	47.1465	46.828		78.3917	603	AccumulatedDamageKiller	
254.85	53.0858	50.1466		78.5	369	AccumulatedDamageKiller	
254.867	46.2275	49.0875		73.2167	381	AccumulatedDamageKiller	
254.908	51.0788	45.923		63.725	1229	AccumulatedDamageKiller	
254.983	51.3738	44.8969		68.6667	719	AccumulatedDamageKiller	
255.017	57.8416	50.4134		52.1083	1485	AccumulatedDamageKiller	
255.025	55.271	53.8253		58.4	376	AccumulatedDamageKiller	
255.117	50.2392	47.1718		80.175	866	AccumulatedDamageKiller	
255.142	50.8888	52.9958		70.2083	1099	AccumulatedDamageKiller	
255.158	54.9948	54.3185		56.3167	1399	AccumulatedDamageKiller	
255.25	49.5574	44.947		65.0167	774	AccumulatedDamageKiller	
255.258	47.5471	45.4937		72.525	1039	AccumulatedDamageKiller	
255.367	44.589	52.6887		73.5417	375	AccumulatedDamageKiller	
255.492	47.1273	47.7703		88.7083	736	AccumulatedDamageKiller	
255.508	48.8969	49.6164		95.8333	229	AccumulatedDamageKiller	
255.717	53.4605	50.4682		79.3667	895	AccumulatedDamageKiller	
255.792	47.4194	50.6386		96.25	631	AccumulatedDamageKiller	
255.808	46.4581	52.7646		68.6083	1151	AccumulatedDamageKiller	
255.983	49.0527	54.389		75.6667	986	AccumulatedDamageKiller	
256.025	51.4206	51.6773		78.0083	940	AccumulatedDamageKiller	
256.1	51.0254	51.5944		78.0833	619	AccumulatedDamageKiller	
256.208	53.3165	51.5623		66.1083	1211	AccumulatedDamageKiller	
256.225	54.3635	48.1227		83.4083	825	AccumulatedDamageKiller	
256.317	47.1286	51.5545		71.8583	434	AccumulatedDamageKiller	
256.517	51.2993	53.2747		69.3667	1149	AccumulatedDamageKiller	
256.625	54.156	47.26		63.7333	1264	AccumulatedDamageKiller	
256.783	54.6823	52.1974		60.6417	1329	AccumulatedDamageKiller	
256.958	49.4737	47.7145		74.0583	1043	AccumulatedDamageKiller	
257	47.8788	53.4449		82.0833	496	AccumulatedDamageKiller	
257.025	46.8381	44.8439		74.2917	307	AccumulatedDamageKiller	
257.208	51.5317	53.7391		81.2667	886	AccumulatedDamageKiller	
257.225	45.9198	54.2279		61.2667	1325	AccumulatedDamageKiller	
257.292	51.3481	55.9036		70.9917	1136	AccumulatedDamageKiller	
257.458	52.266	46.9568		82.275	350	AccumulatedDamageKiller	
257.492	48.4206	44.7469		75.1917	634	AccumulatedDamageKiller	
257.525	52.9492	52.6775		67.25	255	AccumulatedDamageKiller	
257.717	44.197	46.9631		66.2417	520	AccumulatedDamageKiller	
257.983	45.9992	52.1119		67.875	324	AccumulatedDamageKiller	
258.133	44.3697	52.0955		74.6833	1059	AccumulatedDamageKiller	
258.342	52.4057	48.5523		78.2083	982	AccumulatedDamageKiller	
258.417	52.5151	45.9611		63.0917	486	AccumulatedDamageKiller	
258.458	47.7358	52.3212		91.225	461	AccumulatedDamageKiller	
258.608	50.2465	48.7221		93.6417	711	AccumulatedDamageKiller	
258.633	53.9497	50.188		74.9583	1065	AccumulatedDamageKiller	
258.667	48.3767	53.7189		67.0667	482	AccumulatedDamageKiller	
258.867	62.8248	52.7656		13.2167	2499	AccumulatedDamageKiller	
258.908	52.0304	52.9428		75.775	596	AccumulatedDamageKiller	
259.042	47.4575	53.8151		74.75	217	AccumulatedDamageKiller	
259.05	53.9145	43.3548		49.5917	1635	AccumulatedDamageKiller	
259.075	49.0252	56.4716		67.6083	1232	AccumulatedDamageKiller	
259.125	53.6452	47.2664		77.8083	1005	AccumulatedDamageKiller	
259.217	54.6162	50.2107		78.4333	996	AccumulatedDamageKiller	
259.275	47.9293	55.2196		62.475	1348	AccumulatedDamageKiller	
259.492	44.7304	43.3327		60.9583	1389	AccumulatedDamageKiller	
259.508	52.7069	46.6023		64.1833	1312	AccumulatedDamageKiller	
259.533	45.5275	52.2516		69.425	1212	AccumulatedDamageKiller	
259.692	53.1151	45.7602		76.55	1050	AccumulatedDamageKiller	
259.742	47.0279	54.0426		91.8333	751	AccumulatedDamageKiller	
259.767	50.2643	49.9073		83.5583	892	AccumulatedDamageKiller	
259.783	51.9002	48.4791		79.65	659	AccumulatedDamageKiller	
259.933	51.6839	46.4029		90.8583	505	AccumulatedDamageKiller	
260.042	51.3313	47.0214		89.0583	787	AccumulatedDamageKiller	
260.05	53.547	51.5603		82.6	924	AccumulatedDamageKiller	
260.208	53.6509	48.4429		84.6	277	AccumulatedDamageKiller	
260.225	48.3181	45.1374		77.15	1046	AccumulatedDamageKiller	
260.233	54.2557	46.7433		85.4	862	AccumulatedDamageKiller	
260.242	54.4171	49.0053		78.7333	1009	AccumulatedDamageKiller	
260.358	56.9547	48.1818		63.9083	1338	AccumulatedDamageKiller	
260.475	48.2895	53.1687		88.375	358	AccumulatedDamageKiller	
260.65	50.4804	48.0201		86.025	860	AccumulatedDamageKiller	
260.658	45.2725	48.7954		68.2833	540	AccumulatedDamageKiller	
260.742	52.03	50.2743		84.325	898	AccumulatedDamageKiller	
260.75	51.0563	50.4039		90.1667	345	AccumulatedDamageKiller	
260.758	45.4417	47.9636		65.475	1311	AccumulatedDamageKiller	
260.775	48.2949	45.7273		85.3167	875	AccumulatedDamageKiller	
260.783	46.5422	54.1368		72.2583	1179	AccumulatedDamageKiller	
260.792	53.5792	45.5606		65.0833	475	AccumulatedDamageKiller	
260.8	45.5724	48.3564		79.525	1002	AccumulatedDamageKiller	
260.85	53.4428	49.4784		79.1917	1017	AccumulatedDamageKiller	
260.858	57.2992	45.852		40.0583	1886	AccumulatedDamageKiller	
260.958	54.3576	45.4945		59.175	1012	AccumulatedDamageKiller	
261	53.8916	48.7939		82.2833	642	AccumulatedDamageKiller	
261.033	49.1252	45.3526		70.8	1214	AccumulatedDamageKiller	
261.075	49.0118	52.6921		90.3583	373	AccumulatedDamageKiller	
261.167	42.7648	41.8861		29.6333	1716	AccumulatedDamageKiller	
261.183	44.4092	47.6302		63.425	341	AccumulatedDamageKiller	
261.442	46.7111	50.1199		76.775	1090	AccumulatedDamageKiller	
261.458	53.7656	50.7523		69.9333	439	AccumulatedDamageKiller	
261.583	49.686	47.0808		100.592	656	AccumulatedDamageKiller	
261.617	53.0139	48.5574		73.7667	1164	AccumulatedDamageKiller	
261.658	55.4167	46.1536		64.9083	1346	AccumulatedDamageKiller	
261.667	49.985	45.5699		88.05	843	AccumulatedDamageKiller	
261.733	47.4311	52.2946		85.5833	891	AccumulatedDamageKiller	
261.892	49.8916	49.3569		90.425	797	AccumulatedDamageKiller	
261.917	47.3629	53.2226		85.7667	224	AccumulatedDamageKiller	
261.942	47.3621	56.918		55.1083	1168	AccumulatedDamageKiller	
261.958	48.5065	42.4005		46.5083	1772	AccumulatedDamageKiller	
261.975	50.121	45.9948		88.3583	502	AccumulatedDamageKiller	
262.05	55.774	47.4304		57.2417	1135	AccumulatedDamageKiller	
262.092	50.1657	46.8982		89.6917	817	AccumulatedDamageKiller	
262.183	50.3009	43.7968		62.2583	1419	AccumulatedDamageKiller	
262.267	55.3629	47.7797		82.6417	973	AccumulatedDamageKiller	
262.342	46.1086	45.4736		72.7583	3	AccumulatedDamageKiller	
262.358	54.6123	52.6249		67.9917	1289	AccumulatedDamageKiller	
262.383	54.8111	48.6829		80.875	223	AccumulatedDamageKiller	
262.4	47.3524	49.9763		76.9417	1117	AccumulatedDamageKiller	
262.45	53.9103	44.8149		56.7	1553	AccumulatedDamageKiller	
262.467	46.0375	43.7882		66.8917	1319	AccumulatedDamageKiller	
262.5	46.9135	51.0653		73.7417	1190	AccumulatedDamageKiller	
262.517	53.378	46.7865		68.2417	1284	AccumulatedDamageKiller	
262.55	53.5219	54.3805		65.625	1352	AccumulatedDamageKiller	
262.558	52.6805	45.9588		66.85	1322	AccumulatedDamageKiller	
262.633	52.8718	43.3759		58.2	1522	AccumulatedDamageKiller	
262.742	48.8639	42.8834		65.075	1368	AccumulatedDamageKiller	
262.783	47.7601	47.9493		95.5333	746	AccumulatedDamageKiller	
262.925	52.487	43.664		77	1126	AccumulatedDamageKiller	
262.958	43.6442	51.7496		62.2583	1436	AccumulatedDamageKiller	
263.042	51.8614	45.5538		93.0833	775	AccumulatedDamageKiller	
263.05	54.0608	48.521		84.3333	957	AccumulatedDamageKiller	
263.067	56.2549	47.6997		58.2583	1536	AccumulatedDamageKiller	
263.083	52.1125	49.7568		94.7833	337	AccumulatedDamageKiller	
263.292	53.1521	44.0096		58.8583	1058	AccumulatedDamageKiller	
263.317	46.7329	47.1426		73.5417	427	AccumulatedDamageKiller	
263.375	52.3799	45.5214		68.7917	723	AccumulatedDamageKiller	
263.467	48.1104	48.9362		100.292	688	AccumulatedDamageKiller	
263.542	52.398	48.6977		87.9333	878	AccumulatedDamageKiller	
263.667	52.9209	55.2419		66.3917	1361	AccumulatedDamageKiller	
263.675	50.8421	49.1472		100.742	303	AccumulatedDamageKiller	
263.692	55.1185	47.1557		68.1917	390	AccumulatedDamageKiller	
263.708	51.732	54.0223		92.3917	794	AccumulatedDamageKiller	
263.717	46.2672	46.5986		75.4333	1171	AccumulatedDamageKiller	
263.742	52.7086	53.1358		88.4583	872	AccumulatedDamageKiller	
263.825	44.4213	49.7235		65.9667	392	AccumulatedDamageKiller	
263.833	50.0803	45.2968		91.6583	507	AccumulatedDamageKiller	
264.008	56.179	50.1188		60.2	1503	AccumulatedDamageKiller	
264.058	47.1041	44.5323		69.7833	724	AccumulatedDamageKiller	
264.125	50.9312	53.097		88.1833	215	AccumulatedDamageKiller	
264.242	59.6615	49.9511		43.7333	1881	AccumulatedDamageKiller	
264.275	47.8964	51.2255		81.225	270	AccumulatedDamageKiller	
264.333	54.1885	52.3085		74.1583	801	AccumulatedDamageKiller	
264.475	58.9131	48.8519		36.675	2067	AccumulatedDamageKiller	
264.5	48.5078	55.7144		68.9833	1317	AccumulatedDamageKiller	
264.6	52.4001	49.3407		82.7	662	AccumulatedDamageKiller	
264.617	52.8194	54.127		71.575	1266	AccumulatedDamageKiller	
264.658	49.3293	56.6014		73.1917	271	AccumulatedDamageKiller	
264.767	47.1837	44.0706		78.4083	1141	AccumulatedDamageKiller	
264.792	50.6287	56.137		76.25	1180	AccumulatedDamageKiller	
264.808	49.5969	47.6318		103.817	399	AccumulatedDamageKiller	
264.958	45.6338	54.6175		74.9833	209	AccumulatedDamageKiller	
264.967	44.5778	51.037		81.2583	613	AccumulatedDamageKiller	
265.075	49.1998	42.793		61.2333	1069	AccumulatedDamageKiller	
265.1	51.3146	54.1842		76.05	1194	AccumulatedDamageKiller	
265.117	50.1422	44.5385		90.7667	858	AccumulatedDamageKiller	
265.158	46.9708	53.2817		93.2167	474	AccumulatedDamageKiller	
265.208	47.4672	55.2681		69.7833	512	AccumulatedDamageKiller	
265.25	49.4491	55.071		74.05	721	AccumulatedDamageKiller	
265.258	47.9565	44.8647		82.9583	1030	AccumulatedDamageKiller	
